  9.5000000e+001  5.3923854e-003  1.9163330e-002  1.9316705e-002  8.7426402e-003
  9.5500000e+001  5.3231502e-003  1.9174596e-002  1.9324127e-002  8.5820158e-003
  9.6000000e+001  5.2553463e-003  1.9185657e-002  1.9331532e-002  8.4264857e-003
  9.6500000e+001  5.1889355e-003  1.9196525e-002  1.9338918e-002  8.2758216e-003
  9.7000000e+001  5.1238811e-003  1.9207207e-002  1.9346283e-002  8.1298080e-003
  9.7500000e+001  5.0601471e-003  1.9217714e-002  1.9353627e-002  7.9882418e-003
  9.8000000e+001  4.9976987e-003  1.9228054e-002  1.9360949e-002  7.8509313e-003
  9.8500000e+001  4.9365019e-003  1.9238234e-002  1.9368248e-002  7.7176955e-003
  9.9000000e+001  4.8765240e-003  1.9248262e-002  1.9375523e-002  7.5883631e-003
  9.9500000e+001  4.8177329e-003  1.9258145e-002  1.9382775e-002  7.4627721e-003
  1.0000000e+002  4.7600977e-003  1.9267891e-002  1.9390003e-002  7.3407693e-003
  1.0050000e+002  4.7035883e-003  1.9277505e-002  1.9397206e-002  7.2222095e-003
  1.0100000e+002  4.6481756e-003  1.9286993e-002  1.9404386e-002  7.1069549e-003
  1.0150000e+002  4.5938312e-003  1.9296362e-002  1.9411542e-002  6.9948751e-003
  1.0200000e+002  4.5405276e-003  1.9305616e-002  1.9418675e-002  6.8858460e-003
  1.0250000e+002  4.4882384e-003  1.9314761e-002  1.9425785e-002  6.7797501e-003
  1.0300000e+002  4.4369375e-003  1.9323802e-002  1.9432871e-002  6.6764755e-003
  1.0350000e+002  4.3866001e-003  1.9332744e-002  1.9439935e-002  6.5759160e-003
  1.0400000e+002  4.3372018e-003  1.9341590e-002  1.9446977e-002  6.4779702e-003
  1.0450000e+002  4.2887191e-003  1.9350346e-002  1.9453998e-002  6.3825421e-003
  1.0500000e+002  4.2411291e-003  1.9359014e-002  1.9460998e-002  6.2895399e-003
  1.0550000e+002  4.1944097e-003  1.9367600e-002  1.9467977e-002  6.1988761e-003
  1.0600000e+002  4.1485394e-003  1.9376107e-002  1.9474937e-002  6.1104675e-003
  1.0650000e+002  4.1034973e-003  1.9384538e-002  1.9481878e-002  6.0242346e-003
  1.0700000e+002  4.0592632e-003  1.9392897e-002  1.9488800e-002  5.9401016e-003
  1.0750000e+002  4.0158176e-003  1.9401187e-002  1.9495704e-002  5.8579960e-003
  1.0800000e+002  3.9731413e-003  1.9409410e-002  1.9502590e-002  5.7778487e-003
  1.0850000e+002  3.9312160e-003  1.9417571e-002  1.9509461e-002  5.6995934e-003
  1.0900000e+002  3.8900236e-003  1.9425671e-002  1.9516315e-002  5.6231669e-003
  1.0950000e+002  3.8495468e-003  1.9433714e-002  1.9523154e-002  5.5485087e-003
  1.1000000e+002  3.8097687e-003  1.9441701e-002  1.9529978e-002  5.4755609e-003
  1.1050000e+002  3.7706730e-003  1.9449636e-002  1.9536789e-002  5.4042680e-003
  1.1100000e+002  3.7322436e-003  1.9457521e-002  1.9543586e-002  5.3345770e-003
  1.1150000e+002  3.6944652e-003  1.9465358e-002  1.9550370e-002  5.2664367e-003
  1.1200000e+002  3.6573227e-003  1.9473149e-002  1.9557142e-002  5.1997985e-003
  1.1250000e+002  3.6208016e-003  1.9480897e-002  1.9563903e-002  5.1346155e-003
  1.1300000e+002  3.5848877e-003  1.9488603e-002  1.9570654e-002  5.0708427e-003
  1.1350000e+002  3.5495673e-003  1.9496269e-002  1.9577394e-002  5.0084371e-003
  1.1400000e+002  3.5148269e-003  1.9503898e-002  1.9584124e-002  4.9473570e-003
  1.1450000e+002  3.4806536e-003  1.9511490e-002  1.9590846e-002  4.8875629e-003
  1.1500000e+002  3.4470348e-003  1.9519049e-002  1.9597560e-002  4.8290164e-003
  1.1550000e+002  3.4139582e-003  1.9526574e-002  1.9604266e-002  4.7716806e-003
  1.1600000e+002  3.3814119e-003  1.9534069e-002  1.9610965e-002  4.7155203e-003
  1.1650000e+002  3.3493842e-003  1.9541534e-002  1.9617657e-002  4.6605015e-003
  1.1700000e+002  3.3178639e-003  1.9548971e-002  1.9624344e-002  4.6065912e-003
  1.1750000e+002  3.2868400e-003  1.9556381e-002  1.9631025e-002  4.5537581e-003
  1.1800000e+002  3.2563018e-003  1.9563766e-002  1.9637702e-002  4.5019717e-003
  1.1850000e+002  3.2262390e-003  1.9571128e-002  1.9644374e-002  4.4512028e-003
  1.1900000e+002  3.1966414e-003  1.9578466e-002  1.9651043e-002  4.4014231e-003
  1.1950000e+002  3.1674993e-003  1.9585784e-002  1.9657709e-002  4.3526056e-003
  1.2000000e+002  3.1388029e-003  1.9593081e-002  1.9664372e-002  4.3047238e-003
